0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834909200668334961e-01,-7.650386095046997070e-01,2.382954508066177368e-01
3.835143744945526123e-01,-7.650768756866455078e-01,2.382558137178421021e-01
3.835377097129821777e-01,-7.651150226593017578e-01,2.382163703441619873e-01
3.835610151290893555e-01,-7.651531696319580078e-01,2.381769269704818726e-01
3.835843205451965332e-01,-7.651912569999694824e-01,2.381374984979629517e-01
3.836075961589813232e-01,-7.652293443679809570e-01,2.380980551242828369e-01
3.836308717727661133e-01,-7.652673721313476562e-01,2.380586117506027222e-01
3.836541175842285156e-01,-7.653054594993591309e-01,2.380191385746002197e-01
3.836773633956909180e-01,-7.653434872627258301e-01,2.379796653985977173e-01
3.837005794048309326e-01,-7.653814554214477539e-01,2.379401624202728271e-01
3.837237954139709473e-01,-7.654194831848144531e-01,2.379006445407867432e-01
3.837469816207885742e-01,-7.654574513435363770e-01,2.378610968589782715e-01
3.837701678276062012e-01,-7.654953598976135254e-01,2.378215342760086060e-01
3.837933540344238281e-01,-7.655333280563354492e-01,2.377819418907165527e-01
3.838165104389190674e-01,-7.655712366104125977e-01,2.377423346042633057e-01
3.838396668434143066e-01,-7.656091451644897461e-01,2.377026975154876709e-01
3.838628232479095459e-01,-7.656469941139221191e-01,2.376630306243896484e-01
3.838859498500823975e-01,-7.656848430633544922e-01,2.376233339309692383e-01
3.839090764522552490e-01,-7.657226920127868652e-01,2.375836223363876343e-01
3.839321732521057129e-01,-7.657605409622192383e-01,2.375438809394836426e-01
3.839552700519561768e-01,-7.657983303070068359e-01,2.375041246414184570e-01
3.839783668518066406e-01,-7.658361196517944336e-01,2.374643385410308838e-01
3.840014636516571045e-01,-7.658739089965820312e-01,2.374245226383209229e-01
3.840245306491851807e-01,-7.659116983413696289e-01,2.373846769332885742e-01
3.840475976467132568e-01,-7.659494280815124512e-01,2.373448163270950317e-01
3.840706348419189453e-01,-7.659871578216552734e-01,2.373049110174179077e-01
3.840936720371246338e-01,-7.660248279571533203e-01,2.372650057077407837e-01
3.841167092323303223e-01,-7.660625576972961426e-01,2.372250556945800781e-01
3.841397166252136230e-01,-7.661002278327941895e-01,2.371850907802581787e-01
3.841627538204193115e-01,-7.661378383636474609e-01,2.371450960636138916e-01
3.841857314109802246e-01,-7.661755084991455078e-01,2.371050715446472168e-01
3.842087388038635254e-01,-7.662131190299987793e-01,2.370650321245193481e-01
3.842317163944244385e-01,-7.662507295608520508e-01,2.370249629020690918e-01
3.842546939849853516e-01,-7.662883400917053223e-01,2.369848787784576416e-01
3.842776715755462646e-01,-7.663258910179138184e-01,2.369447499513626099e-01
3.843006193637847900e-01,-7.663634419441223145e-01,2.369046211242675781e-01
3.843235671520233154e-01,-7.664009928703308105e-01,2.368644475936889648e-01
3.843465149402618408e-01,-7.664384841918945312e-01,2.368242591619491577e-01
3.843694329261779785e-01,-7.664759755134582520e-01,2.367840409278869629e-01
3.843923509120941162e-01,-7.665134668350219727e-01,2.367438077926635742e-01
3.844152688980102539e-01,-7.665509581565856934e-01,2.367035448551177979e-01
3.844381570816040039e-01,-7.665884494781494141e-01,2.366632670164108276e-01
3.844610750675201416e-01,-7.666258811950683594e-01,2.366229593753814697e-01
3.844839334487915039e-01,-7.666633129119873047e-01,2.365826219320297241e-01
3.845068216323852539e-01,-7.667006850242614746e-01,2.365422695875167847e-01
3.845296800136566162e-01,-7.667381167411804199e-01,2.365018874406814575e-01
3.845525383949279785e-01,-7.667754888534545898e-01,2.364614903926849365e-01
3.845753967761993408e-01,-7.668128609657287598e-01,2.364210635423660278e-01
3.845982551574707031e-01,-7.668501734733581543e-01,2.363806068897247314e-01
3.846210837364196777e-01,-7.668874859809875488e-01,2.363401353359222412e-01
3.846439123153686523e-01,-7.669247984886169434e-01,2.362996488809585571e-01
3.846667110919952393e-01,-7.669621109962463379e-01,2.362591326236724854e-01
3.846895396709442139e-01,-7.669994235038757324e-01,2.362186014652252197e-01
3.847123384475708008e-01,-7.670366764068603516e-01,2.361780405044555664e-01
