0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.835144340991973877e-01,-7.650313973426818848e-01,2.383367717266082764e-01
3.835617303848266602e-01,-7.650617361068725586e-01,2.383416444063186646e-01
3.836089968681335449e-01,-7.650921344757080078e-01,2.383465766906738281e-01
3.836562335491180420e-01,-7.651224732398986816e-01,2.383515089750289917e-01
3.837034404277801514e-01,-7.651528120040893555e-01,2.383563965559005737e-01
3.837506771087646484e-01,-7.651831507682800293e-01,2.383612543344497681e-01
3.837979137897491455e-01,-7.652134895324707031e-01,2.383660674095153809e-01
3.838451504707336426e-01,-7.652438282966613770e-01,2.383708506822586060e-01
3.838924169540405273e-01,-7.652741074562072754e-01,2.383756041526794434e-01
3.839396834373474121e-01,-7.653043866157531738e-01,2.383803129196166992e-01
3.839869499206542969e-01,-7.653347253799438477e-01,2.383849918842315674e-01
3.840342462062835693e-01,-7.653650045394897461e-01,2.383896410465240479e-01
3.840815424919128418e-01,-7.653952240943908691e-01,2.383942604064941406e-01
3.841288685798645020e-01,-7.654255032539367676e-01,2.383988350629806519e-01
3.841761648654937744e-01,-7.654557824134826660e-01,2.384033799171447754e-01
3.842235207557678223e-01,-7.654860019683837891e-01,2.384078949689865112e-01
3.842708468437194824e-01,-7.655162215232849121e-01,2.384123653173446655e-01
3.843182027339935303e-01,-7.655464410781860352e-01,2.384168207645416260e-01
3.843655586242675781e-01,-7.655766606330871582e-01,2.384212315082550049e-01
3.844129443168640137e-01,-7.656068801879882812e-01,2.384256124496459961e-01
3.844603300094604492e-01,-7.656370401382446289e-01,2.384299635887145996e-01
3.845077157020568848e-01,-7.656672000885009766e-01,2.384342700242996216e-01
3.845551013946533203e-01,-7.656974196434020996e-01,2.384385466575622559e-01
3.846025168895721436e-01,-7.657275795936584473e-01,2.384428083896636963e-01
3.846499323844909668e-01,-7.657576799392700195e-01,2.384470254182815552e-01
3.846973776817321777e-01,-7.657878398895263672e-01,2.384512126445770264e-01
3.847448229789733887e-01,-7.658179998397827148e-01,2.384553551673889160e-01
3.847922682762145996e-01,-7.658481001853942871e-01,2.384594827890396118e-01
3.848397433757781982e-01,-7.658782005310058594e-01,2.384635657072067261e-01
3.848872184753417969e-01,-7.659083008766174316e-01,2.384676188230514526e-01
3.849346935749053955e-01,-7.659384012222290039e-01,2.384716570377349854e-01
3.849821686744689941e-01,-7.659684419631958008e-01,2.384756505489349365e-01
3.850296735763549805e-01,-7.659985423088073730e-01,2.384796142578125000e-01
3.850771784782409668e-01,-7.660285830497741699e-01,2.384835481643676758e-01
3.851247131824493408e-01,-7.660586237907409668e-01,2.384874373674392700e-01
3.851722478866577148e-01,-7.660886645317077637e-01,2.384913116693496704e-01
3.852197825908660889e-01,-7.661187052726745605e-01,2.384951561689376831e-01
3.852673172950744629e-01,-7.661487460136413574e-01,2.384989559650421143e-01
3.853148818016052246e-01,-7.661787271499633789e-01,2.385027408599853516e-01
3.853624463081359863e-01,-7.662087082862854004e-01,2.385064810514450073e-01
3.854100406169891357e-01,-7.662386894226074219e-01,2.385101914405822754e-01
3.854576349258422852e-01,-7.662686705589294434e-01,2.385138869285583496e-01
3.855052292346954346e-01,-7.662986516952514648e-01,2.385175377130508423e-01
3.855528235435485840e-01,-7.663285732269287109e-01,2.385211586952209473e-01
3.856004476547241211e-01,-7.663585543632507324e-01,2.385247647762298584e-01
3.856480717658996582e-01,-7.663884758949279785e-01,2.385283261537551880e-01
3.856956958770751953e-01,-7.664183974266052246e-01,2.385318577289581299e-01
3.857433497905731201e-01,-7.664483189582824707e-01,2.385353744029998779e-01
3.857910037040710449e-01,-7.664781808853149414e-01,2.385388463735580444e-01
3.858386576175689697e-01,-7.665081024169921875e-01,2.385422885417938232e-01
3.858863413333892822e-01,-7.665379643440246582e-01,2.385457009077072144e-01
3.859340250492095947e-01,-7.665678262710571289e-01,2.385490983724594116e-01
3.859817087650299072e-01,-7.665976881980895996e-01,2.385524511337280273e-01
3.860293924808502197e-01,-7.666275501251220703e-01,2.385557889938354492e-01
