0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.835088312625885010e-01,-7.650383114814758301e-01,2.383423000574111938e-01
3.835506141185760498e-01,-7.650755643844604492e-01,2.383527308702468872e-01
3.835923671722412109e-01,-7.651128768920898438e-01,2.383632361888885498e-01
3.836340904235839844e-01,-7.651501297950744629e-01,2.383737117052078247e-01
3.836758434772491455e-01,-7.651873826980590820e-01,2.383841425180435181e-01
3.837175667285919189e-01,-7.652246356010437012e-01,2.383945286273956299e-01
3.837593495845794678e-01,-7.652618885040283203e-01,2.384048700332641602e-01
3.838011026382446289e-01,-7.652991414070129395e-01,2.384151518344879150e-01
3.838428854942321777e-01,-7.653364539146423340e-01,2.384254038333892822e-01
3.838846981525421143e-01,-7.653737068176269531e-01,2.384356111288070679e-01
3.839264810085296631e-01,-7.654109597206115723e-01,2.384457588195800781e-01
3.839683234691619873e-01,-7.654482126235961914e-01,2.384558767080307007e-01
3.840101361274719238e-01,-7.654854655265808105e-01,2.384659349918365479e-01
3.840520083904266357e-01,-7.655227780342102051e-01,2.384759634733200073e-01
3.840938508510589600e-01,-7.655600309371948242e-01,2.384859323501586914e-01
3.841357231140136719e-01,-7.655972838401794434e-01,2.384958565235137939e-01
3.841776251792907715e-01,-7.656345367431640625e-01,2.385057508945465088e-01
3.842195272445678711e-01,-7.656717896461486816e-01,2.385155856609344482e-01
3.842614293098449707e-01,-7.657090425491333008e-01,2.385253906250000000e-01
3.843033611774444580e-01,-7.657463550567626953e-01,2.385351359844207764e-01
3.843452930450439453e-01,-7.657836079597473145e-01,2.385448515415191650e-01
3.843872249126434326e-01,-7.658208608627319336e-01,2.385545223951339722e-01
3.844291865825653076e-01,-7.658581137657165527e-01,2.385641336441040039e-01
3.844711780548095703e-01,-7.658953666687011719e-01,2.385737150907516479e-01
3.845131695270538330e-01,-7.659326195716857910e-01,2.385832518339157104e-01
3.845551609992980957e-01,-7.659699320793151855e-01,2.385927438735961914e-01
3.845971822738647461e-01,-7.660071849822998047e-01,2.386021912097930908e-01
3.846392035484313965e-01,-7.660444378852844238e-01,2.386115938425064087e-01
3.846812248229980469e-01,-7.660816907882690430e-01,2.386209517717361450e-01
3.847232758998870850e-01,-7.661189436912536621e-01,2.386302649974822998e-01
3.847653269767761230e-01,-7.661561965942382812e-01,2.386395484209060669e-01
3.848074078559875488e-01,-7.661934494972229004e-01,2.386487722396850586e-01
3.848494887351989746e-01,-7.662307024002075195e-01,2.386579662561416626e-01
3.848915696144104004e-01,-7.662679553031921387e-01,2.386671155691146851e-01
3.849336802959442139e-01,-7.663052082061767578e-01,2.386762201786041260e-01
3.849757909774780273e-01,-7.663424611091613770e-01,2.386852800846099854e-01
3.850179314613342285e-01,-7.663797140121459961e-01,2.386942952871322632e-01
3.850600719451904297e-01,-7.664169669151306152e-01,2.387032806873321533e-01
3.851022124290466309e-01,-7.664542198181152344e-01,2.387122064828872681e-01
3.851443827152252197e-01,-7.664914727210998535e-01,2.387211024761199951e-01
3.851865530014038086e-01,-7.665287256240844727e-01,2.387299537658691406e-01
3.852287530899047852e-01,-7.665659785270690918e-01,2.387387603521347046e-01
3.852709531784057617e-01,-7.666032314300537109e-01,2.387475371360778809e-01
3.853131532669067383e-01,-7.666404843330383301e-01,2.387562543153762817e-01
3.853553831577301025e-01,-7.666776776313781738e-01,2.387649416923522949e-01
3.853976130485534668e-01,-7.667149305343627930e-01,2.387735843658447266e-01
3.854398429393768311e-01,-7.667521834373474121e-01,2.387821972370147705e-01
3.854821026325225830e-01,-7.667894363403320312e-01,2.387907654047012329e-01
3.855243921279907227e-01,-7.668266296386718750e-01,2.387992739677429199e-01
3.855666518211364746e-01,-7.668638825416564941e-01,2.388077676296234131e-01
3.856089413166046143e-01,-7.669011354446411133e-01,2.388162016868591309e-01
3.856512308120727539e-01,-7.669383287429809570e-01,2.388246059417724609e-01
3.856935501098632812e-01,-7.669755816459655762e-01,2.388329654932022095e-01
3.857358694076538086e-01,-7.670128345489501953e-01,2.388412803411483765e-01
