0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.834675550460815430e-01,-7.650009393692016602e-01,2.383321076631546021e-01
3.835133314132690430e-01,-7.650318741798400879e-01,2.383401542901992798e-01
3.835596144199371338e-01,-7.650626897811889648e-01,2.383484244346618652e-01
3.836058378219604492e-01,-7.650935649871826172e-01,2.383567690849304199e-01
3.836520314216613770e-01,-7.651243209838867188e-01,2.383650839328765869e-01
3.836982548236846924e-01,-7.651551365852355957e-01,2.383733540773391724e-01
3.837444484233856201e-01,-7.651859521865844727e-01,2.383815795183181763e-01
3.837906718254089355e-01,-7.652167677879333496e-01,2.383897453546524048e-01
3.838369250297546387e-01,-7.652475237846374512e-01,2.383978664875030518e-01
3.838831782341003418e-01,-7.652783393859863281e-01,2.384059429168701172e-01
3.839294314384460449e-01,-7.653091549873352051e-01,2.384139746427536011e-01
3.839757144451141357e-01,-7.653399705886840820e-01,2.384219616651535034e-01
3.840219974517822266e-01,-7.653707265853881836e-01,2.384299039840698242e-01
3.840683102607727051e-01,-7.654015421867370605e-01,2.384377866983413696e-01
3.841146230697631836e-01,-7.654322981834411621e-01,2.384456396102905273e-01
3.841609358787536621e-01,-7.654630541801452637e-01,2.384534329175949097e-01
3.842072784900665283e-01,-7.654938697814941406e-01,2.384611815214157104e-01
3.842536509037017822e-01,-7.655246257781982422e-01,2.384688854217529297e-01
3.843000233173370361e-01,-7.655553817749023438e-01,2.384765446186065674e-01
3.843463957309722900e-01,-7.655861377716064453e-01,2.384841591119766235e-01
3.843927979469299316e-01,-7.656168937683105469e-01,2.384917289018630981e-01
3.844392001628875732e-01,-7.656476497650146484e-01,2.384992539882659912e-01
3.844856023788452148e-01,-7.656784057617187500e-01,2.385067343711853027e-01
3.845320343971252441e-01,-7.657091021537780762e-01,2.385141700506210327e-01
3.845784962177276611e-01,-7.657398581504821777e-01,2.385215610265731812e-01
3.846249580383300781e-01,-7.657706141471862793e-01,2.385289072990417480e-01
3.846714198589324951e-01,-7.658013105392456055e-01,2.385362088680267334e-01
3.847179114818572998e-01,-7.658320665359497070e-01,2.385434657335281372e-01
3.847644031047821045e-01,-7.658627629280090332e-01,2.385506778955459595e-01
3.848109245300292969e-01,-7.658934593200683594e-01,2.385578453540802002e-01
3.848574459552764893e-01,-7.659242153167724609e-01,2.385649681091308594e-01
3.849039673805236816e-01,-7.659549117088317871e-01,2.385720461606979370e-01
3.849505186080932617e-01,-7.659856081008911133e-01,2.385790795087814331e-01
3.849970698356628418e-01,-7.660163044929504395e-01,2.385860681533813477e-01
3.850436210632324219e-01,-7.660470008850097656e-01,2.385930269956588745e-01
3.850902020931243896e-01,-7.660776972770690918e-01,2.385999262332916260e-01
3.851368129253387451e-01,-7.661083340644836426e-01,2.386067956686019897e-01
3.851834237575531006e-01,-7.661390304565429688e-01,2.386136054992675781e-01
3.852300345897674561e-01,-7.661697268486022949e-01,2.386203855276107788e-01
3.852766454219818115e-01,-7.662003636360168457e-01,2.386271208524703979e-01
3.853232860565185547e-01,-7.662310600280761719e-01,2.386338114738464355e-01
3.853699564933776855e-01,-7.662616968154907227e-01,2.386404722929000854e-01
3.854165971279144287e-01,-7.662923336029052734e-01,2.386470735073089600e-01
3.854632973670959473e-01,-7.663229703903198242e-01,2.386536449193954468e-01
3.855099678039550781e-01,-7.663536071777343750e-01,2.386601716279983521e-01
3.855566680431365967e-01,-7.663842439651489258e-01,2.386666536331176758e-01
3.856033682823181152e-01,-7.664148807525634766e-01,2.386730909347534180e-01
3.856500983238220215e-01,-7.664455175399780273e-01,2.386794984340667725e-01
3.856968283653259277e-01,-7.664761543273925781e-01,2.386858463287353516e-01
3.857435584068298340e-01,-7.665067315101623535e-01,2.386921644210815430e-01
3.857903182506561279e-01,-7.665373682975769043e-01,2.386984527111053467e-01
3.858370780944824219e-01,-7.665679454803466797e-01,2.387046813964843750e-01
3.858838677406311035e-01,-7.665985822677612305e-01,2.387108802795410156e-01
3.859306573867797852e-01,-7.666291594505310059e-01,2.387170344591140747e-01
3.859774470329284668e-01,-7.666597366333007812e-01,2.387231439352035522e-01
